City,Year,Series,Permits,provisional
Rest Haven,2022,Multi-family,0,False
Rest Haven,2022,Single-family,0,False
Rest Haven,2023,Multi-family,0,False
Rest Haven,2023,Single-family,0,False
Riverdale,1980,Multi-family,0,False
Riverdale,1980,Single-family,70,False
Riverdale,1981,Multi-family,0,False
Riverdale,1981,Single-family,36,False
Riverdale,1982,Multi-family,22,False
Riverdale,1982,Single-family,76,False
Riverdale,1983,Multi-family,58,False
Riverdale,1983,Single-family,84,False
Riverdale,1984,Multi-family,0,False
Riverdale,1984,Single-family,164,False
Riverdale,1985,Multi-family,0,False
Riverdale,1985,Single-family,108,False
Riverdale,1986,Multi-family,0,False
Riverdale,1986,Single-family,79,False
Riverdale,1987,Multi-family,0,False
Riverdale,1987,Single-family,32,False
Riverdale,1988,Multi-family,0,False
Riverdale,1988,Single-family,71,False
Riverdale,1989,Multi-family,224,False
Riverdale,1989,Single-family,80,False
Riverdale,1990,Multi-family,0,False
Riverdale,1990,Single-family,34,False
Riverdale,1991,Multi-family,0,False
Riverdale,1991,Single-family,69,False
Riverdale,1992,Multi-family,0,False
Riverdale,1992,Single-family,25,False
Riverdale,1993,Multi-family,0,False
Riverdale,1993,Single-family,9,False
Riverdale,1994,Multi-family,0,False
Riverdale,1994,Single-family,9,False
Riverdale,1995,Multi-family,2,False
Riverdale,1995,Single-family,4,False
Riverdale,1996,Multi-family,0,False
Riverdale,1996,Single-family,24,False
Riverdale,1997,Multi-family,0,False
Riverdale,1997,Single-family,69,False
Riverdale,1998,Multi-family,0,False
Riverdale,1998,Single-family,110,False
Riverdale,1999,Multi-family,0,False
Riverdale,1999,Single-family,250,False
Riverdale,2000,Multi-family,0,False
Riverdale,2000,Single-family,216,False
Riverdale,2001,Multi-family,312,False
Riverdale,2001,Single-family,246,False
Riverdale,2002,Multi-family,0,False
Riverdale,2002,Single-family,240,False
Riverdale,2003,Multi-family,0,False
Riverdale,2003,Single-family,287,False
Riverdale,2004,Multi-family,16,False
Riverdale,2004,Single-family,48,False
Riverdale,2005,Multi-family,0,False
Riverdale,2005,Single-family,52,False
Riverdale,2006,Multi-family,0,False
Riverdale,2006,Single-family,44,False
Riverdale,2007,Multi-family,0,False
Riverdale,2007,Single-family,13,False
Riverdale,2008,Multi-family,0,False
Riverdale,2008,Single-family,0,False
Riverdale,2009,Multi-family,0,False
Riverdale,2009,Single-family,0,False
Riverdale,2010,Multi-family,0,False
Riverdale,2010,Single-family,0,False
Riverdale,2011,Multi-family,0,False
Riverdale,2011,Single-family,0,False
Riverdale,2012,Multi-family,0,False
Riverdale,2012,Single-family,5,False
Riverdale,2013,Multi-family,0,False
Riverdale,2013,Single-family,0,False
Riverdale,2014,Multi-family,0,False
Riverdale,2014,Single-family,0,False
Riverdale,2015,Multi-family,0,False
Riverdale,2015,Single-family,0,False
Riverdale,2016,Multi-family,0,False
Riverdale,2016,Single-family,1,False
Riverdale,2017,Multi-family,0,False
Riverdale,2017,Single-family,0,False
Riverdale,2018,Multi-family,0,False
Riverdale,2018,Single-family,0,False
Riverdale,2019,Multi-family,0,False
Riverdale,2019,Single-family,0,False
Riverdale,2020,Multi-family,0,False
Riverdale,2020,Single-family,0,False
Riverdale,2021,Multi-family,0,False
Riverdale,2021,Single-family,3,False
Riverdale,2022,Multi-family,0,False
Riverdale,2022,Single-family,0,False
Riverdale,2023,Multi-family,0,False
Riverdale,2023,Single-family,0,False
Riverdale,2024,Multi-family,70,False
Riverdale,2024,Single-family,0,False
Riverdale,2025,Multi-family,47,True
Riverdale,2025,Single-family,0,True
Riverdale,2026,Multi-family,7,True
Riverdale,2026,Single-family,0,True
Roswell,1980,Multi-family,382,False
Roswell,1980,Single-family,527,False
Roswell,1981,Multi-family,143,False
Roswell,1981,Single-family,457,False
Roswell,1982,Multi-family,204,False
Roswell,1982,Single-family,633,False
Roswell,1983,Multi-family,1073,False
Roswell,1983,Single-family,1114,False
Roswell,1984,Multi-family,766,False
Roswell,1984,Single-family,868,False
Roswell,1985,Multi-family,343,False
Roswell,1985,Single-family,485,False
Roswell,1986,Multi-family,308,False
Roswell,1986,Single-family,683,False
Roswell,1987,Multi-family,196,False
Roswell,1987,Single-family,244,False
Roswell,1988,Multi-family,474,False
Roswell,1988,Single-family,209,False
Roswell,1989,Multi-family,0,False
Roswell,1989,Single-family,117,False
Roswell,1990,Multi-family,130,False
Roswell,1990,Single-family,216,False
Roswell,1991,Multi-family,0,False
Roswell,1991,Single-family,173,False
Roswell,1992,Multi-family,0,False
Roswell,1992,Single-family,317,False
Roswell,1993,Multi-family,0,False
Roswell,1993,Single-family,523,False
Roswell,1994,Multi-family,384,False
Roswell,1994,Single-family,537,False
Roswell,1995,Multi-family,547,False
Roswell,1995,Single-family,662,False
Roswell,1996,Multi-family,310,False
Roswell,1996,Single-family,342,False
Roswell,1997,Multi-family,49,False
Roswell,1997,Single-family,347,False
Roswell,1998,Multi-family,62,False
Roswell,1998,Single-family,329,False
Roswell,1999,Multi-family,12,False
Roswell,1999,Single-family,307,False
Roswell,2000,Multi-family,52,False
Roswell,2000,Single-family,382,False
Roswell,2001,Multi-family,329,False
Roswell,2001,Single-family,426,False
Roswell,2002,Multi-family,179,False
Roswell,2002,Single-family,269,False
Roswell,2003,Multi-family,23,False
Roswell,2003,Single-family,459,False
Roswell,2004,Multi-family,20,False
Roswell,2004,Single-family,345,False
Roswell,2005,Multi-family,16,False
Roswell,2005,Single-family,249,False
Roswell,2006,Multi-family,0,False
Roswell,2006,Single-family,289,False
Roswell,2007,Multi-family,0,False
Roswell,2007,Single-family,201,False
Roswell,2008,Multi-family,0,False
Roswell,2008,Single-family,91,False
Roswell,2009,Multi-family,0,False
Roswell,2009,Single-family,48,False
Roswell,2010,Multi-family,0,False
Roswell,2010,Single-family,60,False
Roswell,2011,Multi-family,0,False
Roswell,2011,Single-family,128,False
Roswell,2012,Multi-family,0,False
Roswell,2012,Single-family,148,False
Roswell,2013,Multi-family,0,False
Roswell,2013,Single-family,138,False
Roswell,2014,Multi-family,0,False
Roswell,2014,Single-family,172,False
Roswell,2015,Multi-family,0,False
Roswell,2015,Single-family,258,False
Roswell,2016,Multi-family,0,False
Roswell,2016,Single-family,287,False
Roswell,2017,Multi-family,0,False
Roswell,2017,Single-family,244,False
Roswell,2018,Multi-family,0,False
Roswell,2018,Single-family,209,False
Roswell,2019,Multi-family,0,False
Roswell,2019,Single-family,245,False
Roswell,2020,Multi-family,0,False
Roswell,2020,Single-family,265,False
Roswell,2021,Multi-family,0,False
Roswell,2021,Single-family,199,False
Roswell,2022,Multi-family,128,False
Roswell,2022,Single-family,123,False
Roswell,2023,Multi-family,337,False
Roswell,2023,Single-family,63,False
Roswell,2024,Multi-family,2,False
Roswell,2024,Single-family,165,False
Roswell,2025,Multi-family,0,True
Roswell,2025,Single-family,47,True
Roswell,2026,Multi-family,0,True
Roswell,2026,Single-family,5,True
Sandy Springs,1980,Multi-family,0,False
Sandy Springs,1980,Single-family,0,False
Sandy Springs,1981,Multi-family,0,False
Sandy Springs,1981,Single-family,0,False
Sandy Springs,1982,Multi-family,0,False
Sandy Springs,1982,Single-family,0,False
Sandy Springs,1983,Multi-family,0,False
Sandy Springs,1983,Single-family,0,False
Sandy Springs,1984,Multi-family,0,False
Sandy Springs,1984,Single-family,0,False
Sandy Springs,1985,Multi-family,0,False
Sandy Springs,1985,Single-family,0,False
Sandy Springs,1986,Multi-family,0,False
Sandy Springs,1986,Single-family,0,False
Sandy Springs,1987,Multi-family,0,False
Sandy Springs,1987,Single-family,0,False
Sandy Springs,1988,Multi-family,0,False
Sandy Springs,1988,Single-family,0,False
Sandy Springs,1989,Multi-family,0,False
Sandy Springs,1989,Single-family,0,False
Sandy Springs,1990,Multi-family,0,False
Sandy Springs,1990,Single-family,0,False
Sandy Springs,1991,Multi-family,0,False
Sandy Springs,1991,Single-family,0,False
Sandy Springs,1992,Multi-family,0,False
Sandy Springs,1992,Single-family,0,False
Sandy Springs,1993,Multi-family,0,False
Sandy Springs,1993,Single-family,0,False
Sandy Springs,1994,Multi-family,0,False
Sandy Springs,1994,Single-family,0,False
Sandy Springs,1995,Multi-family,0,False
Sandy Springs,1995,Single-family,0,False
Sandy Springs,1996,Multi-family,0,False
Sandy Springs,1996,Single-family,0,False
Sandy Springs,1997,Multi-family,0,False
Sandy Springs,1997,Single-family,0,False
Sandy Springs,1998,Multi-family,0,False
Sandy Springs,1998,Single-family,0,False
Sandy Springs,1999,Multi-family,0,False
Sandy Springs,1999,Single-family,0,False
Sandy Springs,2000,Multi-family,0,False
Sandy Springs,2000,Single-family,0,False
Sandy Springs,2001,Multi-family,0,False
Sandy Springs,2001,Single-family,0,False
Sandy Springs,2002,Multi-family,0,False
Sandy Springs,2002,Single-family,0,False
Sandy Springs,2003,Multi-family,0,False
Sandy Springs,2003,Single-family,0,False
Sandy Springs,2004,Multi-family,0,False
Sandy Springs,2004,Single-family,0,False
Sandy Springs,2005,Multi-family,0,False
Sandy Springs,2005,Single-family,0,False
Sandy Springs,2006,Multi-family,0,False
Sandy Springs,2006,Single-family,0,False
Sandy Springs,2007,Multi-family,0,False
Sandy Springs,2007,Single-family,149,False
Sandy Springs,2008,Multi-family,4,False
Sandy Springs,2008,Single-family,136,False
Sandy Springs,2009,Multi-family,0,False
Sandy Springs,2009,Single-family,27,False
Sandy Springs,2010,Multi-family,122,False
Sandy Springs,2010,Single-family,50,False
Sandy Springs,2011,Multi-family,0,False
Sandy Springs,2011,Single-family,64,False
Sandy Springs,2012,Multi-family,0,False
Sandy Springs,2012,Single-family,213,False
Sandy Springs,2013,Multi-family,817,False
Sandy Springs,2013,Single-family,352,False
Sandy Springs,2014,Multi-family,1487,False
Sandy Springs,2014,Single-family,256,False
Sandy Springs,2015,Multi-family,175,False
Sandy Springs,2015,Single-family,137,False
Sandy Springs,2016,Multi-family,633,False
Sandy Springs,2016,Single-family,204,False
Sandy Springs,2017,Multi-family,1074,False
Sandy Springs,2017,Single-family,372,False
Sandy Springs,2018,Multi-family,69,False
Sandy Springs,2018,Single-family,481,False
Sandy Springs,2019,Multi-family,0,False
Sandy Springs,2019,Single-family,201,False
Sandy Springs,2020,Multi-family,14,False
Sandy Springs,2020,Single-family,138,False
Sandy Springs,2021,Multi-family,45,False
Sandy Springs,2021,Single-family,260,False
Sandy Springs,2022,Multi-family,4,False
Sandy Springs,2022,Single-family,119,False
Sandy Springs,2023,Multi-family,0,False
Sandy Springs,2023,Single-family,78,False
Sandy Springs,2024,Multi-family,286,False
Sandy Springs,2024,Single-family,62,False
Sandy Springs,2025,Multi-family,413,True
Sandy Springs,2025,Single-family,71,True
Sandy Springs,2026,Multi-family,0,True
Sandy Springs,2026,Single-family,8,True
Smyrna,1980,Multi-family,220,False
Smyrna,1980,Single-family,66,False
Smyrna,1981,Multi-family,193,False
Smyrna,1981,Single-family,36,False
Smyrna,1982,Multi-family,286,False
Smyrna,1982,Single-family,145,False
Smyrna,1983,Multi-family,996,False
Smyrna,1983,Single-family,487,False
Smyrna,1984,Multi-family,976,False
Smyrna,1984,Single-family,417,False
Smyrna,1985,Multi-family,704,False
Smyrna,1985,Single-family,470,False
Smyrna,1986,Multi-family,8,False
Smyrna,1986,Single-family,348,False
Smyrna,1987,Multi-family,766,False
Smyrna,1987,Single-family,147,False
Smyrna,1988,Multi-family,0,False
Smyrna,1988,Single-family,104,False
Smyrna,1989,Multi-family,0,False
Smyrna,1989,Single-family,104,False
Smyrna,1990,Multi-family,84,False
Smyrna,1990,Single-family,62,False
Smyrna,1991,Multi-family,0,False
Smyrna,1991,Single-family,83,False
Smyrna,1992,Multi-family,0,False
Smyrna,1992,Single-family,108,False
Smyrna,1993,Multi-family,204,False
Smyrna,1993,Single-family,90,False
Smyrna,1994,Multi-family,2,False
Smyrna,1994,Single-family,89,False
Smyrna,1995,Multi-family,36,False
Smyrna,1995,Single-family,183,False
Smyrna,1996,Multi-family,36,False
Smyrna,1996,Single-family,238,False
Smyrna,1997,Multi-family,267,False
Smyrna,1997,Single-family,251,False
Smyrna,1998,Multi-family,0,False
Smyrna,1998,Single-family,527,False
Smyrna,1999,Multi-family,0,False
Smyrna,1999,Single-family,899,False
Smyrna,2000,Multi-family,0,False
Smyrna,2000,Single-family,567,False
Smyrna,2001,Multi-family,2,False
Smyrna,2001,Single-family,496,False
Smyrna,2002,Multi-family,0,False
Smyrna,2002,Single-family,511,False
Smyrna,2003,Multi-family,0,False
Smyrna,2003,Single-family,531,False
Smyrna,2004,Multi-family,0,False
Smyrna,2004,Single-family,479,False
Smyrna,2005,Multi-family,0,False
Smyrna,2005,Single-family,478,False
Smyrna,2006,Multi-family,0,False
Smyrna,2006,Single-family,349,False
Smyrna,2007,Multi-family,0,False
Smyrna,2007,Single-family,187,False
Smyrna,2008,Multi-family,0,False
Smyrna,2008,Single-family,54,False
Smyrna,2009,Multi-family,0,False
Smyrna,2009,Single-family,57,False
Smyrna,2010,Multi-family,0,False
Smyrna,2010,Single-family,77,False
Smyrna,2011,Multi-family,2,False
Smyrna,2011,Single-family,140,False
Smyrna,2012,Multi-family,0,False
Smyrna,2012,Single-family,205,False
Smyrna,2013,Multi-family,288,False
Smyrna,2013,Single-family,209,False
Smyrna,2014,Multi-family,274,False
Smyrna,2014,Single-family,155,False
Smyrna,2015,Multi-family,0,False
Smyrna,2015,Single-family,190,False
Smyrna,2016,Multi-family,8,False
Smyrna,2016,Single-family,218,False
Smyrna,2017,Multi-family,0,False
Smyrna,2017,Single-family,230,False
Smyrna,2018,Multi-family,0,False
Smyrna,2018,Single-family,198,False
Smyrna,2019,Multi-family,0,False
Smyrna,2019,Single-family,204,False
Smyrna,2020,Multi-family,0,False
Smyrna,2020,Single-family,220,False
Smyrna,2021,Multi-family,0,False
Smyrna,2021,Single-family,235,False
Smyrna,2022,Multi-family,0,False
Smyrna,2022,Single-family,152,False
Smyrna,2023,Multi-family,0,False
Smyrna,2023,Single-family,180,False
Smyrna,2024,Multi-family,0,False
Smyrna,2024,Single-family,99,False
Smyrna,2025,Multi-family,0,True
Smyrna,2025,Single-family,154,True
Smyrna,2026,Multi-family,0,True
Smyrna,2026,Single-family,4,True
Snellville,1980,Multi-family,38,False
Snellville,1980,Single-family,85,False
Snellville,1981,Multi-family,67,False
Snellville,1981,Single-family,29,False
Snellville,1982,Multi-family,8,False
Snellville,1982,Single-family,45,False
Snellville,1983,Multi-family,6,False
Snellville,1983,Single-family,121,False
Snellville,1984,Multi-family,38,False
Snellville,1984,Single-family,133,False
Snellville,1985,Multi-family,48,False
Snellville,1985,Single-family,88,False
Snellville,1986,Multi-family,30,False
Snellville,1986,Single-family,91,False
Snellville,1987,Multi-family,0,False
Snellville,1987,Single-family,114,False
Snellville,1988,Multi-family,20,False
Snellville,1988,Single-family,145,False
Snellville,1989,Multi-family,16,False
Snellville,1989,Single-family,135,False
Snellville,1990,Multi-family,0,False
Snellville,1990,Single-family,185,False
Snellville,1991,Multi-family,0,False
Snellville,1991,Single-family,178,False
Snellville,1992,Multi-family,0,False
Snellville,1992,Single-family,197,False
Snellville,1993,Multi-family,0,False
Snellville,1993,Single-family,140,False
Snellville,1994,Multi-family,0,False
Snellville,1994,Single-family,131,False
Snellville,1995,Multi-family,0,False
Snellville,1995,Single-family,96,False
Snellville,1996,Multi-family,0,False
Snellville,1996,Single-family,103,False
Snellville,1997,Multi-family,0,False
Snellville,1997,Single-family,53,False
Snellville,1998,Multi-family,0,False
Snellville,1998,Single-family,127,False
Snellville,1999,Multi-family,0,False
Snellville,1999,Single-family,98,False
Snellville,2000,Multi-family,0,False
Snellville,2000,Single-family,75,False
Snellville,2001,Multi-family,4,False
Snellville,2001,Single-family,146,False
Snellville,2002,Multi-family,4,False
Snellville,2002,Single-family,208,False
Snellville,2003,Multi-family,0,False
Snellville,2003,Single-family,273,False
Snellville,2004,Multi-family,0,False
Snellville,2004,Single-family,243,False
Snellville,2005,Multi-family,0,False
Snellville,2005,Single-family,202,False
Snellville,2006,Multi-family,0,False
Snellville,2006,Single-family,112,False
Snellville,2007,Multi-family,0,False
Snellville,2007,Single-family,42,False
Snellville,2008,Multi-family,0,False
Snellville,2008,Single-family,15,False
Snellville,2009,Multi-family,0,False
