year_month,date,Level,Name,SF_permits,SF_value,MF_permits,MF_value,2U_permits,2U_value,3-4U_permits,3-4U_value,5+U_permits,5+U_value
202602,Feb 2026,City/Other,Atlanta,35,10360584,164,39747411,16,3747411,0,0,148,36000000
202603,Mar 2026,City/Other,Atlanta,38,11248634,564,31124326,14,2317200,19,7600000,531,21207126
202604,Apr 2026,City/Other,Atlanta,31,9654157,985,75601202,10,1630000,10,1361000,965,72610202
202411,Nov 2024,City/Other,Auburn,0,0,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Auburn,0,0,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Auburn,0,0,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Auburn,0,0,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Auburn,0,0,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Auburn,0,0,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Auburn,0,0,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Auburn,51,15096851,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Auburn,30,8880501,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Auburn,26,7696434,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Auburn,35,10360584,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Auburn,23,6808384,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Auburn,20,5920334,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Auburn,30,8880501,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Auburn,36,10656601,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Auburn,26,7696434,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Auburn,17,5032284,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Auburn,48,14948372,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Augusta-Richmond County Unincorporated Area,31,4605927,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Augusta-Richmond County Unincorporated Area,36,7357650,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Augusta-Richmond County Unincorporated Area,31,5508652,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Augusta-Richmond County Unincorporated Area,42,6393438,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Augusta-Richmond County Unincorporated Area,44,6697887,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Augusta-Richmond County Unincorporated Area,48,9254255,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Augusta-Richmond County Unincorporated Area,46,8868661,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Augusta-Richmond County Unincorporated Area,44,8483067,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Augusta-Richmond County Unincorporated Area,45,8675864,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Augusta-Richmond County Unincorporated Area,39,7519082,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Augusta-Richmond County Unincorporated Area,18,3302143,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Augusta-Richmond County Unincorporated Area,24,6170779,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Augusta-Richmond County Unincorporated Area,25,1883043,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Augusta-Richmond County Unincorporated Area,36,6585055,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Augusta-Richmond County Unincorporated Area,50,7370558,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Augusta-Richmond County Unincorporated Area,51,8676839,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Augusta-Richmond County Unincorporated Area,55,10724388,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Augusta-Richmond County Unincorporated Area,68,12929828,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Austell,2,367273,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Austell,0,0,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Austell,19,5464178,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Austell,18,2690467,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Austell,16,4601413,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Austell,2,211482,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Austell,2,211482,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Austell,3,596601,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Austell,10,1358927,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Austell,9,1367705,58,9036980,0,0,0,0,58,9036980
202509,Sep 2025,City/Other,Austell,8,1319145,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Austell,14,2130389,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Austell,2,887390,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Austell,2,721800,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Austell,9,3368270,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Austell,12,3203886,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Austell,8,2760200,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Austell,9,3099580,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Avondale Estates,0,0,66,12210000,0,0,0,0,66,12210000
202510,Oct 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Avondale Estates,0,0,0,0,0,0,0,0,0,0
202411,Nov 2024,County,Bacon,0,0,0,0,0,0,0,0,0,0
202412,Dec 2024,County,Bacon,0,0,0,0,0,0,0,0,0,0
202501,Jan 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202502,Feb 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202503,Mar 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202504,Apr 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202505,May 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202506,Jun 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202507,Jul 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202508,Aug 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202509,Sep 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202510,Oct 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202511,Nov 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202512,Dec 2025,County,Bacon,0,0,0,0,0,0,0,0,0,0
202601,Jan 2026,County,Bacon,0,0,0,0,0,0,0,0,0,0
202602,Feb 2026,County,Bacon,0,0,0,0,0,0,0,0,0,0
202603,Mar 2026,County,Bacon,0,0,0,0,0,0,0,0,0,0
202604,Apr 2026,County,Bacon,1,296205,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Bainbridge,4,775020,5,437500,0,0,0,0,5,437500
202412,Dec 2024,City/Other,Bainbridge,4,775020,5,437500,0,0,0,0,5,437500
202501,Jan 2025,City/Other,Bainbridge,4,775020,5,437500,0,0,0,0,5,437500
202502,Feb 2025,City/Other,Bainbridge,4,775020,5,437500,0,0,0,0,5,437500
202503,Mar 2025,City/Other,Bainbridge,4,775020,5,437500,0,0,0,0,5,437500
202504,Apr 2025,City/Other,Bainbridge,5,974265,5,465179,0,0,0,0,5,465179
202505,May 2025,City/Other,Bainbridge,5,974265,5,465179,0,0,0,0,5,465179
202506,Jun 2025,City/Other,Bainbridge,5,974265,5,465179,0,0,0,0,5,465179
202507,Jul 2025,City/Other,Bainbridge,4,779412,5,465179,0,0,0,0,5,465179
202508,Aug 2025,City/Other,Bainbridge,4,779412,5,465179,0,0,0,0,5,465179
202509,Sep 2025,City/Other,Bainbridge,4,779412,5,465179,0,0,0,0,5,465179
202510,Oct 2025,City/Other,Bainbridge,4,779412,5,465179,0,0,0,0,5,465179
202511,Nov 2025,City/Other,Bainbridge,3,584559,5,465179,0,0,0,0,5,465179
202512,Dec 2025,City/Other,Bainbridge,4,779412,5,465179,0,0,0,0,5,465179
202601,Jan 2026,City/Other,Bainbridge,3,584559,5,465179,0,0,0,0,5,465179
202602,Feb 2026,City/Other,Bainbridge,4,779412,5,465179,0,0,0,0,5,465179
202603,Mar 2026,City/Other,Bainbridge,4,779412,5,465179,0,0,0,0,5,465179
202604,Apr 2026,City/Other,Bainbridge,5,972947,10,916519,0,0,0,0,10,916519
202411,Nov 2024,County,Baker,0,0,0,0,0,0,0,0,0,0
202412,Dec 2024,County,Baker,0,0,0,0,0,0,0,0,0,0
202501,Jan 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202502,Feb 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202503,Mar 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202504,Apr 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202505,May 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202506,Jun 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202507,Jul 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202508,Aug 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202509,Sep 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202510,Oct 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202511,Nov 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202512,Dec 2025,County,Baker,0,0,0,0,0,0,0,0,0,0
202601,Jan 2026,County,Baker,0,0,0,0,0,0,0,0,0,0
202602,Feb 2026,County,Baker,0,0,0,0,0,0,0,0,0,0
202603,Mar 2026,County,Baker,0,0,0,0,0,0,0,0,0,0
202604,Apr 2026,County,Baker,0,0,0,0,0,0,0,0,0,0
202411,Nov 2024,County,Baldwin,4,991305,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Baldwin,2,691300,0,0,0,0,0,0,0,0
202412,Dec 2024,County,Baldwin,8,3151708,12,2192951,0,0,0,0,12,2192951
202412,Dec 2024,City/Other,Baldwin,1,300000,0,0,0,0,0,0,0,0
202501,Jan 2025,County,Baldwin,3,1189188,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Baldwin,1,450000,0,0,0,0,0,0,0,0
202502,Feb 2025,County,Baldwin,10,2566350,16,2926614,0,0,3,474899,13,2451715
202502,Feb 2025,City/Other,Baldwin,5,218800,0,0,0,0,0,0,0,0
202503,Mar 2025,County,Baldwin,5,2330684,2,70000,2,70000,0,0,0,0
202503,Mar 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202504,Apr 2025,County,Baldwin,16,5856546,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202505,May 2025,County,Baldwin,2,845000,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Baldwin,1,250000,0,0,0,0,0,0,0,0
202506,Jun 2025,County,Baldwin,2,350000,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202507,Jul 2025,County,Baldwin,9,3070832,6,671100,2,342300,4,328800,0,0
202507,Jul 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202508,Aug 2025,County,Baldwin,8,3306000,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Baldwin,6,1500000,0,0,0,0,0,0,0,0
202509,Sep 2025,County,Baldwin,6,2320172,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202510,Oct 2025,County,Baldwin,6,3678000,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202511,Nov 2025,County,Baldwin,3,942000,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202512,Dec 2025,County,Baldwin,5,1807000,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202601,Jan 2026,County,Baldwin,63,14732450,40,7074310,40,7074310,0,0,0,0
202601,Jan 2026,City/Other,Baldwin,2,640000,0,0,0,0,0,0,0,0
202602,Feb 2026,County,Baldwin,8,2535217,5,588900,2,342300,3,246600,0,0
202602,Feb 2026,City/Other,Baldwin,0,0,0,0,0,0,0,0,0,0
202603,Mar 2026,County,Baldwin,6,1234000,2,70000,2,70000,0,0,0,0
202603,Mar 2026,City/Other,Baldwin,1,336550,0,0,0,0,0,0,0,0
202604,Apr 2026,County,Baldwin,16,4190205,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Baldwin,1,186062,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Baldwin County Unincorporated Area,4,991305,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Baldwin County Unincorporated Area,8,3151708,12,2192951,0,0,0,0,12,2192951
202501,Jan 2025,City/Other,Baldwin County Unincorporated Area,3,1189188,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Baldwin County Unincorporated Area,10,2566350,16,2926614,0,0,3,474899,13,2451715
202503,Mar 2025,City/Other,Baldwin County Unincorporated Area,5,2330684,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Baldwin County Unincorporated Area,16,5856546,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Baldwin County Unincorporated Area,2,845000,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Baldwin County Unincorporated Area,2,350000,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Baldwin County Unincorporated Area,8,2774627,6,671100,2,342300,4,328800,0,0
202508,Aug 2025,City/Other,Baldwin County Unincorporated Area,8,3306000,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Baldwin County Unincorporated Area,6,2320172,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Baldwin County Unincorporated Area,6,3678000,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Baldwin County Unincorporated Area,3,942000,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Baldwin County Unincorporated Area,5,1807000,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Baldwin County Unincorporated Area,62,14625032,40,7074310,40,7074310,0,0,0,0
202602,Feb 2026,City/Other,Baldwin County Unincorporated Area,7,2427799,5,588900,2,342300,3,246600,0,0
202603,Mar 2026,City/Other,Baldwin County Unincorporated Area,6,1234000,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Baldwin County Unincorporated Area,15,3894000,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Ball Ground,3,2637600,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Ball Ground,1,1044100,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Ball Ground,6,6256700,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Ball Ground,7,2013118,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Ball Ground,10,5835825,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Ball Ground,2,1783350,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Ball Ground,0,0,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Ball Ground,4,1184067,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Ball Ground,12,12043425,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Ball Ground,5,3141975,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Ball Ground,2,1151000,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Ball Ground,12,9895375,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Ball Ground,3,2118175,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Ball Ground,4,2888100,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Ball Ground,2,1269375,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Ball Ground,3,3598325,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Ball Ground,4,3163200,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Ball Ground,3,2489075,0,0,0,0,0,0,0,0
202411,Nov 2024,County,Banks,7,1292788,0,0,0,0,0,0,0,0
202412,Dec 2024,County,Banks,7,1230957,0,0,0,0,0,0,0,0
202501,Jan 2025,County,Banks,8,1508245,0,0,0,0,0,0,0,0
202502,Feb 2025,County,Banks,8,1436440,0,0,0,0,0,0,0,0
202503,Mar 2025,County,Banks,10,1867355,0,0,0,0,0,0,0,0
202504,Apr 2025,County,Banks,9,3106614,0,0,0,0,0,0,0,0
202505,May 2025,County,Banks,13,3024609,0,0,0,0,0,0,0,0
202506,Jun 2025,County,Banks,18,3430957,0,0,0,0,0,0,0,0
202507,Jul 2025,County,Banks,9,3106614,0,0,0,0,0,0,0,0
202508,Aug 2025,County,Banks,12,4268504,0,0,0,0,0,0,0,0
202509,Sep 2025,County,Banks,6,2852005,0,0,0,0,0,0,0,0
202510,Oct 2025,County,Banks,9,3862005,0,0,0,0,0,0,0,0
202511,Nov 2025,County,Banks,9,3561450,0,0,0,0,0,0,0,0
202512,Dec 2025,County,Banks,6,2481604,0,0,0,0,0,0,0,0
202601,Jan 2026,County,Banks,9,3620267,0,0,0,0,0,0,0,0
202602,Feb 2026,County,Banks,7,2456561,0,0,0,0,0,0,0,0
202603,Mar 2026,County,Banks,9,3106614,0,0,0,0,0,0,0,0
202604,Apr 2026,County,Banks,11,2146519,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Banks County Unincorporated Area,3,430957,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Banks County Unincorporated Area,3,430957,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Banks County Unincorporated Area,3,430957,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Banks County Unincorporated Area,4,574609,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Banks County Unincorporated Area,4,574609,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Banks County Unincorporated Area,4,574609,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Banks County Unincorporated Area,4,574609,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Banks County Unincorporated Area,3,430957,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Banks County Unincorporated Area,4,574609,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Banks County Unincorporated Area,8,2242900,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Banks County Unincorporated Area,1,320000,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Banks County Unincorporated Area,4,1330000,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Banks County Unincorporated Area,5,1535846,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Banks County Unincorporated Area,2,456000,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Banks County Unincorporated Area,8,3270267,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Banks County Unincorporated Area,3,430957,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Banks County Unincorporated Area,4,574609,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Banks County Unincorporated Area,5,1045620,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Barnesville,2,195449,0,0,0,0,0,0,0,0
202412,Dec 2024,City/Other,Barnesville,2,195449,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Barnesville,2,195449,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Barnesville,2,195449,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Barnesville,4,390899,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Barnesville,2,195959,0,0,0,0,0,0,0,0
202505,May 2025,City/Other,Barnesville,3,293938,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Barnesville,3,293938,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Barnesville,3,293938,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Barnesville,2,195959,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Barnesville,3,293938,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Barnesville,3,293938,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Barnesville,2,195959,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Barnesville,2,195959,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Barnesville,2,195959,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Barnesville,2,195959,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Barnesville,3,293938,0,0,0,0,0,0,0,0
202604,Apr 2026,City/Other,Barnesville,0,0,0,0,0,0,0,0,0,0
202411,Nov 2024,County,Barrow,46,5267028,244,35017904,0,0,0,0,244,35017904
202412,Dec 2024,County,Barrow,103,17132030,0,0,0,0,0,0,0,0
202501,Jan 2025,County,Barrow,61,15512590,0,0,0,0,0,0,0,0
202502,Feb 2025,County,Barrow,52,12730975,0,0,0,0,0,0,0,0
202503,Mar 2025,County,Barrow,97,19953090,0,0,0,0,0,0,0,0
202504,Apr 2025,County,Barrow,74,12921705,284,48914172,0,0,0,0,284,48914172
202505,May 2025,County,Barrow,133,23520375,0,0,0,0,0,0,0,0
202506,Jun 2025,County,Barrow,127,30169675,0,0,0,0,0,0,0,0
202507,Jul 2025,County,Barrow,113,26384401,0,0,0,0,0,0,0,0
202508,Aug 2025,County,Barrow,95,21923371,0,0,0,0,0,0,0,0
202509,Sep 2025,County,Barrow,168,37491310,0,0,0,0,0,0,0,0
202510,Oct 2025,County,Barrow,167,40214351,0,0,0,0,0,0,0,0
202511,Nov 2025,County,Barrow,80,25843880,0,0,0,0,0,0,0,0
202512,Dec 2025,County,Barrow,133,35232940,0,0,0,0,0,0,0,0
202601,Jan 2026,County,Barrow,109,27410692,0,0,0,0,0,0,0,0
202602,Feb 2026,County,Barrow,125,31205315,0,0,0,0,0,0,0,0
202603,Mar 2026,County,Barrow,113,23913558,25,3587900,0,0,0,0,25,3587900
202604,Apr 2026,County,Barrow,160,40979842,0,0,0,0,0,0,0,0
202411,Nov 2024,City/Other,Barrow County Unincorporated Area,16,2531485,244,35017904,0,0,0,0,244,35017904
202412,Dec 2024,City/Other,Barrow County Unincorporated Area,86,11419980,0,0,0,0,0,0,0,0
202501,Jan 2025,City/Other,Barrow County Unincorporated Area,29,4597510,0,0,0,0,0,0,0,0
202502,Feb 2025,City/Other,Barrow County Unincorporated Area,26,3847085,0,0,0,0,0,0,0,0
202503,Mar 2025,City/Other,Barrow County Unincorporated Area,60,7638125,0,0,0,0,0,0,0,0
202504,Apr 2025,City/Other,Barrow County Unincorporated Area,39,5364260,284,48914172,0,0,0,0,284,48914172
202505,May 2025,City/Other,Barrow County Unincorporated Area,99,11711810,0,0,0,0,0,0,0,0
202506,Jun 2025,City/Other,Barrow County Unincorporated Area,46,6293100,0,0,0,0,0,0,0,0
202507,Jul 2025,City/Other,Barrow County Unincorporated Area,58,7379845,0,0,0,0,0,0,0,0
202508,Aug 2025,City/Other,Barrow County Unincorporated Area,47,6164895,0,0,0,0,0,0,0,0
202509,Sep 2025,City/Other,Barrow County Unincorporated Area,108,19405896,0,0,0,0,0,0,0,0
202510,Oct 2025,City/Other,Barrow County Unincorporated Area,111,22228746,0,0,0,0,0,0,0,0
202511,Nov 2025,City/Other,Barrow County Unincorporated Area,36,12330341,0,0,0,0,0,0,0,0
202512,Dec 2025,City/Other,Barrow County Unincorporated Area,74,16628670,0,0,0,0,0,0,0,0
202601,Jan 2026,City/Other,Barrow County Unincorporated Area,56,10472874,0,0,0,0,0,0,0,0
202602,Feb 2026,City/Other,Barrow County Unincorporated Area,72,14540548,0,0,0,0,0,0,0,0
202603,Mar 2026,City/Other,Barrow County Unincorporated Area,64,8332259,25,3587900,0,0,0,0,25,3587900
202604,Apr 2026,City/Other,Barrow County Unincorporated Area,86,17154133,0,0,0,0,0,0,0,0
202411,Nov 2024,County,Bartow,73,22416349,30,4305480,0,0,0,0,30,4305480
202411,Nov 2024,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202412,Dec 2024,County,Bartow,74,22380624,18,2583288,0,0,0,0,18,2583288
202412,Dec 2024,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202501,Jan 2025,County,Bartow,87,26377013,18,2583288,0,0,0,0,18,2583288
202501,Jan 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202502,Feb 2025,County,Bartow,75,23722339,16,2296256,0,0,0,0,16,2296256
202502,Feb 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202503,Mar 2025,County,Bartow,70,22757013,13,1865708,0,0,0,0,13,1865708
202503,Mar 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202504,Apr 2025,County,Bartow,65,19150041,8,1377864,0,0,0,0,8,1377864
202504,Apr 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202505,May 2025,County,Bartow,68,21274636,36,6126606,0,0,4,615150,32,5511456
202505,May 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202506,Jun 2025,County,Bartow,67,19641471,21,3469330,0,0,8,1230301,13,2239029
202506,Jun 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202507,Jul 2025,County,Bartow,83,27413192,47,7947388,0,0,8,1230301,39,6717087
202507,Jul 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202508,Aug 2025,County,Bartow,69,22338234,20,3315542,0,0,7,1076513,13,2239029
202508,Aug 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202509,Sep 2025,County,Bartow,75,23321610,8,1322528,0,0,3,461363,5,861165
202509,Sep 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202510,Oct 2025,County,Bartow,50,16429947,17,2706616,0,0,12,1845451,5,861165
202510,Oct 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202511,Nov 2025,County,Bartow,39,12438991,14,2411262,0,0,0,0,14,2411262
202511,Nov 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202512,Dec 2025,County,Bartow,35,10715029,17,2927961,0,0,0,0,17,2927961
202512,Dec 2025,City/Other,Bartow,0,0,0,0,0,0,0,0,0,0
202601,Jan 2026,County,Bartow,40,13206041,6,1033398,0,0,0,0,6,1033398
